Reviews,Ratings,Processed_Month
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",2,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",3,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",5,"Sep, 2021"
"Sep, 2021",1,"Sep, 2021"
"Sep, 2021",4,"Sep, 2021"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",3,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",3,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",3,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",3,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",3,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",3,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",3,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",2,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",1,"Oct, 2022"
"Oct, 2022",5,"Oct, 2022"
"Oct, 2022",4,"Oct, 2022"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",2,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",2,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",2,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",1,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",2,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",2,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",5,"Oct, 2021"
"Oct, 2021",4,"Oct, 2021"
"Oct, 2021",3,"Oct, 2021"
